2023-08-28T19:44:28.130161,0,8
2023-08-28T19:44:28.743760,0,8
2023-08-28T19:44:29.153599,0,20
2023-08-28T19:44:29.771375,5,21
2023-08-28T19:44:30.175914,10,38
2023-08-28T19:44:30.790962,0,21
2023-08-28T19:44:31.097457,0,20
2023-08-28T19:44:31.614019,0,20
2023-08-28T19:44:32.225704,0,20
2023-08-28T19:44:32.637638,0,20
2023-08-28T19:44:33.147614,0,21
2023-08-28T19:44:33.660627,10,21
2023-08-28T19:44:34.170711,22,72
2023-08-28T19:44:34.684006,6,21
2023-08-28T19:44:35.296420,0,20
2023-08-28T19:44:35.592634,0,21
2023-08-28T19:44:36.115076,8,480
2023-08-28T19:44:36.738271,50,64
2023-08-28T19:44:37.139627,4,21
2023-08-28T19:44:37.753919,0,21
2023-08-28T19:44:38.163650,2,94
2023-08-28T19:44:38.676210,6,21
2023-08-28T19:44:39.187670,0,8
2023-08-28T19:44:39.593937,0,8
2023-08-28T19:44:40.213473,0,8
2023-08-28T19:44:40.621746,0,21
2023-08-28T19:44:41.235652,4,8
2023-08-28T19:44:41.645487,0,8
2023-08-28T19:44:42.167566,0,9
2023-08-28T19:44:42.669556,0,20
2023-08-28T19:44:43.183236,0,20
2023-08-28T19:44:43.694077,10,21
2023-08-28T19:44:44.102747,10,20
2023-08-28T19:44:44.717169,14,46
2023-08-28T19:44:45.091479,6,90
2023-08-28T19:44:45.641791,8,30
2023-08-28T19:44:46.093212,23,31
2023-08-28T19:44:46.662598,10,9
2023-08-28T19:44:47.175006,5,9
2023-08-28T19:44:47.688166,0,9
2023-08-28T19:44:48.165542,0,8
2023-08-28T19:44:48.608347,8,20
2023-08-28T19:44:49.121626,12,176
2023-08-28T19:44:49.632051,14,9
2023-08-28T19:44:50.250945,0,20
2023-08-28T19:44:50.658267,10,9
2023-08-28T19:44:51.168545,0,9
2023-08-28T19:44:51.680819,0,9
2023-08-28T19:44:52.296438,0,9
2023-08-28T19:44:52.591740,0,9
2023-08-28T19:44:53.114064,0,9
2023-08-28T19:44:53.753022,0,9
2023-08-28T19:44:54.091527,0,9
2023-08-28T19:44:54.753810,0,9
2023-08-28T19:44:55.164492,0,9
2023-08-28T19:44:55.776689,0,9
2023-08-28T19:44:56.186204,0,9
2023-08-28T19:44:56.698545,0,9
2023-08-28T19:44:57.109233,0,9
2023-08-28T19:44:57.619952,0,9
2023-08-28T19:44:58.234515,0,9
2023-08-28T19:44:58.591162,0,9
2023-08-28T19:44:59.097371,0,9
2023-08-28T19:44:59.669343,0,9
2023-08-28T19:45:00.132574,0,9
2023-08-28T19:45:00.693205,0,9
2023-08-28T19:45:01.102468,0,9
2023-08-28T19:45:01.613654,0,9
2023-08-28T19:45:02.127341,0,9
2023-08-28T19:45:02.740579,0,9
2023-08-28T19:45:03.150681,0,9
2023-08-28T19:45:03.768153,0,9
2023-08-28T19:45:04.091370,0,9
2023-08-28T19:45:04.685192,0,8
2023-08-28T19:45:05.092245,0,9
2023-08-28T19:45:05.624838,0,9
2023-08-28T19:45:06.119190,0,9
2023-08-28T19:45:06.631325,0,8
2023-08-28T19:45:07.143303,0,8
2023-08-28T19:45:07.655644,0,6
2023-08-28T19:45:08.272068,0,9
2023-08-28T19:45:08.679927,0,10
2023-08-28T19:45:09.293946,0,6
2023-08-28T19:45:09.601347,0,13
2023-08-28T19:45:10.114070,0,13
2023-08-28T19:45:10.727286,0,4
2023-08-28T19:45:11.136794,0,3
2023-08-28T19:45:11.751598,0,19
2023-08-28T19:45:12.167489,0,12
2023-08-28T19:45:12.673671,0,9
2023-08-28T19:45:13.184955,0,9
2023-08-28T19:45:13.801757,0,10
2023-08-28T19:45:14.106558,0,9
2023-08-28T19:45:14.618926,0,6
2023-08-28T19:45:15.233104,0,6
2023-08-28T19:45:15.643011,0,7
2023-08-28T19:45:16.155541,0,8
2023-08-28T19:45:16.666671,0,12
2023-08-28T19:45:17.281240,0,6
2023-08-28T19:45:17.695679,33,938
2023-08-28T19:45:18.209457,49,46
2023-08-28T19:45:18.616077,50,937
2023-08-28T19:45:19.128553,48,37
2023-08-28T19:45:19.637561,0,32
2023-08-28T19:45:20.148112,0,20
2023-08-28T19:45:20.662157,0,20
2023-08-28T19:45:21.173543,0,20
2023-08-28T19:45:21.788402,0,20
2023-08-28T19:45:22.092222,0,21
2023-08-28T19:45:22.605581,13,20
2023-08-28T19:45:23.227969,29,52
2023-08-28T19:45:23.629629,1,20
2023-08-28T19:45:24.245215,0,20
2023-08-28T19:45:24.653883,0,21
2023-08-28T19:45:25.270817,0,21
2023-08-28T19:45:25.685451,41,373
2023-08-28T19:45:26.305833,50,182
2023-08-28T19:45:26.615265,44,33
2023-08-28T19:45:27.111675,0,20
2023-08-28T19:45:27.725967,0,21
2023-08-28T19:45:28.138379,0,22
2023-08-28T19:45:28.647836,16,204
2023-08-28T19:45:29.167923,50,447
2023-08-28T19:45:29.598135,50,254
2023-08-28T19:45:30.183748,19,21
2023-08-28T19:45:30.798252,0,21
2023-08-28T19:45:31.092633,0,20
2023-08-28T19:45:31.617445,0,20
2023-08-28T19:45:32.232193,0,20
2023-08-28T19:45:32.642045,0,20
2023-08-28T19:45:33.153147,0,9
2023-08-28T19:45:33.665448,0,9
2023-08-28T19:45:34.284236,0,20
2023-08-28T19:45:34.596088,21,278
2023-08-28T19:45:35.108362,50,235
2023-08-28T19:45:35.621926,50,90
2023-08-28T19:45:36.126094,7,21
2023-08-28T19:45:36.738575,0,21
2023-08-28T19:45:37.149308,0,22
2023-08-28T19:45:37.762887,15,37
2023-08-28T19:45:38.095392,0,20
2023-08-28T19:45:38.788412,0,20
2023-08-28T19:45:39.195424,0,21
2023-08-28T19:45:39.810935,0,20
2023-08-28T19:45:40.116690,0,20
2023-08-28T19:45:40.629175,0,20
2023-08-28T19:45:41.140705,0,20
2023-08-28T19:45:41.653459,0,20
2023-08-28T19:45:42.266576,0,20
2023-08-28T19:45:42.676746,0,20
2023-08-28T19:45:43.291002,0,21
2023-08-28T19:45:43.703487,0,20
2023-08-28T19:45:44.110102,0,20
2023-08-28T19:45:44.726176,0,20
2023-08-28T19:45:45.135331,0,21
2023-08-28T19:45:45.647451,0,20
2023-08-28T19:45:46.158639,0,20
2023-08-28T19:45:46.772697,0,21
2023-08-28T19:45:47.092036,0,21
2023-08-28T19:45:47.592697,0,20
2023-08-28T19:45:48.205997,0,24
2023-08-28T19:45:48.615805,0,21
2023-08-28T19:45:49.233751,0,21
2023-08-28T19:45:49.639955,0,21
2023-08-28T19:45:50.156314,0,21
2023-08-28T19:45:50.593164,0,21
2023-08-28T19:45:51.279044,0,21
2023-08-28T19:45:51.688668,0,21
2023-08-28T19:45:52.304942,0,20
2023-08-28T19:45:52.610222,0,20
2023-08-28T19:45:53.125360,0,20
2023-08-28T19:45:53.633128,0,21
2023-08-28T19:45:54.146707,0,21
2023-08-28T19:45:54.761105,0,21
2023-08-28T19:45:55.171115,0,20
2023-08-28T19:45:55.784924,0,21
2023-08-28T19:45:56.195008,0,20
2023-08-28T19:45:56.602820,0,20
2023-08-28T19:45:57.114675,0,21
2023-08-28T19:45:57.627561,0,21
2023-08-28T19:45:58.242707,0,20
2023-08-28T19:45:58.652428,0,21
2023-08-28T19:45:59.265978,0,20
2023-08-28T19:45:59.677826,0,21
2023-08-28T19:46:00.290896,0,20
2023-08-28T19:46:00.701048,0,20
2023-08-28T19:46:01.109411,0,20
2023-08-28T19:46:01.725304,0,21
2023-08-28T19:46:02.133146,0,21
2023-08-28T19:46:02.646289,0,20
2023-08-28T19:46:03.157378,0,20
2023-08-28T19:46:03.775734,0,20
2023-08-28T19:46:04.183207,0,20
2023-08-28T19:46:04.796187,0,20
2023-08-28T19:46:05.092729,0,21
2023-08-28T19:46:05.614624,0,20
2023-08-28T19:46:06.129072,0,20
2023-08-28T19:46:06.640577,0,21
2023-08-28T19:46:07.154100,0,21
2023-08-28T19:46:07.663210,0,20
2023-08-28T19:46:08.092952,0,21
2023-08-28T19:46:08.688084,0,21
2023-08-28T19:46:09.303804,0,21
2023-08-28T19:46:09.609424,0,24
2023-08-28T19:46:10.126590,41,310
2023-08-28T19:46:10.637722,50,85
2023-08-28T19:46:11.144286,3,9
2023-08-28T19:46:11.761614,0,9
2023-08-28T19:46:12.170882,0,9
2023-08-28T19:46:12.682960,0,9
2023-08-28T19:46:13.193727,0,9
2023-08-28T19:46:13.602240,0,9
2023-08-28T19:46:14.217960,0,9
2023-08-28T19:46:14.625843,0,9
2023-08-28T19:46:15.093208,0,9
2023-08-28T19:46:15.649971,0,9
2023-08-28T19:46:16.162887,0,9
2023-08-28T19:46:16.676894,0,9
2023-08-28T19:46:17.290948,0,9
2023-08-28T19:46:17.612408,0,9
2023-08-28T19:46:18.212247,0,9
2023-08-28T19:46:18.619257,0,9
2023-08-28T19:46:19.133014,0,8
2023-08-28T19:46:19.746043,0,8
2023-08-28T19:46:20.158325,0,8
2023-08-28T19:46:20.667927,0,9
2023-08-28T19:48:13.442580,0,21
2023-08-28T19:48:13.978318,0,20
2023-08-28T19:48:14.444052,0,20
2023-08-28T19:48:15.051491,0,20
2023-08-28T19:48:15.462396,0,21
2023-08-28T19:48:16.075534,0,21
2023-08-28T19:48:16.489906,0,20
2023-08-28T19:48:17.098917,0,20
2023-08-28T19:48:17.514273,0,20
2023-08-28T19:48:18.123014,0,21
2023-08-28T19:48:18.533314,0,20
2023-08-28T19:48:19.052022,31,28
2023-08-28T19:49:48.267944,0,21
2023-08-28T19:49:48.902061,0,29
2023-08-28T19:49:49.519753,0,28
2023-08-28T19:49:49.927694,0,28
2023-08-28T19:49:50.288496,0,29
2023-08-28T19:49:50.899121,0,29
2023-08-28T19:49:51.308363,0,21
2023-08-28T19:49:51.923090,0,21
2023-08-28T19:49:52.332371,0,21
2023-08-28T19:49:52.946948,0,21
2023-08-28T19:49:53.356751,0,20
2023-08-28T19:49:53.773332,0,21
2023-08-28T19:49:54.280776,0,20
2023-08-28T19:49:54.789954,0,21
2023-08-28T19:49:55.302683,0,21
2023-08-28T19:49:55.815092,0,21
2023-08-28T19:49:56.326186,0,21
2023-08-28T19:49:56.837349,0,21
2023-08-28T19:50:02.194648,0,21
2023-08-28T19:50:02.777531,0,21
2023-08-28T19:50:03.391769,0,21
2023-08-28T19:50:03.698643,0,20
2023-08-28T19:50:04.214032,0,20
2023-08-28T19:50:04.834341,0,21
2023-08-28T19:50:05.235558,0,21
2023-08-28T19:50:05.748421,0,21
2023-08-28T19:50:06.259789,0,20
2023-08-28T19:50:06.873460,0,21
2023-08-28T19:50:07.283486,0,21
2023-08-28T19:50:07.900002,0,21
2023-08-28T19:50:08.207346,0,20
2023-08-28T19:50:08.713208,0,21
2023-08-28T19:50:09.231201,0,21
2023-08-28T19:50:09.695837,0,20
2023-08-28T19:50:10.195644,0,21
2023-08-28T19:50:10.699563,0,28
2023-08-28T19:50:11.379585,0,28
2023-08-28T19:50:11.809323,0,21
2023-08-28T19:50:12.441426,0,28
2023-08-28T19:50:12.705744,0,21
2023-08-28T19:50:18.590891,0,21
2023-08-28T19:50:19.162028,0,20
2023-08-28T19:50:19.776541,0,20
2023-08-28T19:50:20.185759,0,20
2023-08-28T19:50:20.800861,0,20
2023-08-28T19:50:21.109508,0,21
2023-08-28T19:50:21.620095,0,21
2023-08-28T19:50:22.133670,0,21
2023-08-28T19:50:22.647295,0,21
2023-08-28T19:50:23.156235,0,20
2023-08-28T19:50:23.668929,9,199
2023-08-28T19:50:24.313187,50,60
2023-08-28T19:50:24.714240,24,41
2023-08-28T19:50:25.404197,0,28
2023-08-28T19:50:25.613567,0,30
2023-08-28T19:50:26.125252,0,28
2023-08-28T19:50:26.638033,0,21
2023-08-28T19:50:27.150893,0,20
2023-08-28T19:50:27.662950,0,30
2023-08-28T19:50:28.173323,0,28
2023-08-28T19:50:28.885847,0,28
2023-08-28T19:50:29.218441,0,21
2023-08-28T19:50:29.607371,0,28
2023-08-28T19:50:30.248005,0,29
2023-08-28T19:50:30.658894,0,21
2023-08-28T19:50:31.308272,0,21
2023-08-28T19:50:31.648804,0,21
2023-08-28T19:50:32.269328,0,20
2023-08-28T19:50:32.680069,0,22
2023-08-28T19:50:33.091176,0,21
2023-08-28T19:50:33.600406,0,21
2023-08-28T19:50:34.112270,0,20
2023-08-28T19:50:34.726618,0,21
2023-08-28T19:50:35.091654,0,20
2023-08-28T19:50:35.751602,0,20
2023-08-28T19:50:36.163682,0,21
2023-08-28T19:50:36.775227,0,21
2023-08-28T19:50:37.091024,0,21
2023-08-28T19:50:37.801988,0,20
2023-08-28T19:50:38.106090,0,21
2023-08-28T19:50:38.617902,0,21
2023-08-28T19:50:39.235158,0,20
2023-08-28T19:50:39.641443,0,20
2023-08-28T19:50:40.263594,0,20
2023-08-28T19:50:40.666174,0,20
2023-08-28T19:50:41.280832,0,21
2023-08-28T19:50:41.690687,0,21
2023-08-28T19:50:42.102580,0,20
2023-08-28T19:50:42.612055,0,20
2023-08-28T19:50:43.124584,0,21
2023-08-28T19:50:43.638146,0,21
2023-08-28T19:50:44.149146,0,20
2023-08-28T19:50:44.669668,0,20
2023-08-28T19:50:45.173307,0,20
2023-08-28T19:50:45.700387,0,21
2023-08-28T19:50:46.196231,0,20
2023-08-28T19:50:46.604844,0,30
2023-08-28T19:50:47.227034,0,20
2023-08-28T19:50:47.629229,0,20
2023-08-28T19:50:48.244270,0,20
2023-08-28T19:50:48.654137,0,21
2023-08-28T19:50:49.166543,0,21
2023-08-28T19:50:49.678205,0,20
2023-08-28T19:50:50.092520,0,20
2023-08-28T19:50:50.701991,0,21
2023-08-28T19:50:51.112781,0,20
2023-08-28T19:50:51.733008,0,21
2023-08-28T19:50:52.137019,0,20
2023-08-28T19:50:52.651365,0,20
2023-08-28T19:50:53.163524,0,20
2023-08-28T19:50:53.671039,0,20
2023-08-28T19:50:54.170015,0,21
2023-08-28T19:50:54.799175,0,20
2023-08-28T19:50:55.099042,0,21
2023-08-28T19:50:55.591363,0,20
2023-08-28T19:50:56.089552,0,20
2023-08-28T19:50:56.642137,0,20
2023-08-28T19:50:57.160601,0,21
2023-08-28T19:50:57.665046,0,20
2023-08-28T19:50:58.176468,0,20
2023-08-28T19:50:58.689054,0,22
2023-08-28T19:50:59.206844,0,20
2023-08-28T19:50:59.591314,0,20
2023-08-28T19:51:00.121839,0,20
2023-08-28T19:51:00.737173,0,21
2023-08-28T19:51:01.146011,0,20
2023-08-28T19:51:01.760876,0,20
2023-08-28T19:51:02.169869,0,26
2023-08-28T19:51:02.785844,0,20
2023-08-28T19:51:03.193865,0,21
2023-08-28T19:51:03.607240,0,21
2023-08-28T19:51:04.129531,0,26
2023-08-28T19:51:04.627912,0,20
2023-08-28T19:51:05.139839,0,20
2023-08-28T19:51:05.651929,0,21
2023-08-28T19:51:06.164797,0,20
2023-08-28T19:51:06.676957,0,21
2023-08-28T19:51:07.187640,0,21
2023-08-28T19:51:07.597351,0,21
2023-08-28T19:51:08.109321,0,21
2023-08-28T19:51:08.724114,0,21
2023-08-28T19:51:09.134260,0,21
2023-08-28T19:51:09.748670,0,21
2023-08-28T19:51:10.092949,0,21
2023-08-28T19:51:10.669998,0,22
2023-08-28T19:51:11.181894,0,21
2023-08-28T19:51:11.697454,0,21
2023-08-28T19:51:12.102925,0,21
2023-08-28T19:51:12.616255,0,21
2023-08-28T19:51:13.231051,0,20
2023-08-28T19:51:13.639453,0,21
2023-08-28T19:51:14.256826,0,21
2023-08-28T19:51:14.663732,0,20
2023-08-28T19:51:15.282785,0,21
2023-08-28T19:51:15.687281,0,20
2023-08-28T19:51:16.098377,0,21
2023-08-28T19:51:16.612805,0,21
2023-08-28T19:51:17.120995,0,20
2023-08-28T19:51:17.634311,0,21
2023-08-28T19:51:18.144766,0,20
2023-08-28T19:51:18.762492,0,20
2023-08-28T19:51:19.171527,0,20
2023-08-28T19:51:19.681445,0,20
2023-08-28T19:51:20.193501,0,21
2023-08-28T19:51:20.603351,0,20
2023-08-28T19:51:21.217934,0,21
2023-08-28T19:51:21.632965,0,20
2023-08-28T19:51:22.092679,0,20
2023-08-28T19:51:22.651154,0,20
2023-08-28T19:51:23.264964,0,20
2023-08-28T19:51:23.676611,0,20
2023-08-28T19:51:24.289570,0,21
2023-08-28T19:51:24.702113,0,21
2023-08-28T19:51:25.108016,0,21
2023-08-28T19:51:25.733571,0,20
2023-08-28T19:51:26.132846,0,21
2023-08-28T19:51:26.747087,0,21
2023-08-28T19:51:27.156529,0,20
2023-08-28T19:51:27.669132,0,20
2023-08-28T19:51:28.182208,0,21
2023-08-28T19:51:28.794968,0,20
2023-08-28T19:51:29.101707,0,20
2023-08-28T19:51:29.614683,0,20
2023-08-28T19:51:30.228892,0,21
2023-08-28T19:51:30.638817,0,20
2023-08-28T19:51:31.107609,0,20
2023-08-28T19:51:31.662435,0,20
2023-08-28T19:51:32.276459,0,20
2023-08-28T19:51:32.688870,0,21
2023-08-28T19:51:33.300629,0,20
2023-08-28T19:51:33.608114,0,20
2023-08-28T19:51:34.119823,0,20
2023-08-28T19:51:34.734301,0,21
2023-08-28T19:51:35.158606,0,21
2023-08-28T19:51:35.757893,0,20
2023-08-28T19:51:36.168348,0,20
2023-08-28T19:51:36.782237,0,21
2023-08-28T19:51:37.194803,0,20
2023-08-28T19:51:37.601743,0,20
2023-08-28T19:51:38.259280,0,21
2023-08-28T19:51:38.625165,0,20
2023-08-28T19:51:39.137491,0,21
2023-08-28T19:51:39.648924,0,20
2023-08-28T19:51:40.266390,0,20
2023-08-28T19:51:40.665217,0,20
2023-08-28T19:51:41.185683,0,21
2023-08-28T19:51:41.697751,0,21
2023-08-28T19:51:42.106458,0,21
2023-08-28T19:51:42.723413,0,20
2023-08-28T19:51:43.131277,0,21
2023-08-28T19:51:43.675273,0,20
2023-08-28T19:51:44.235517,0,20
2023-08-28T19:51:44.642109,0,21
2023-08-28T19:51:45.179024,0,20
2023-08-28T19:51:45.795101,0,21
2023-08-28T19:51:46.102358,0,21
2023-08-28T19:51:46.612396,0,21
2023-08-28T19:51:47.228150,0,21
2023-08-28T19:51:47.636041,0,21
2023-08-28T19:51:48.251079,0,20
2023-08-28T19:51:48.661116,0,20
2023-08-28T19:51:49.275103,0,21
2023-08-28T19:51:49.684619,0,20
2023-08-28T19:51:50.198620,0,20
2023-08-28T19:51:50.608595,0,20
2023-08-28T19:51:51.118152,0,20
2023-08-28T19:51:51.733711,0,20
2023-08-28T19:51:52.142170,0,20
2023-08-28T19:51:52.757216,0,20
2023-08-28T19:51:53.093751,0,20
2023-08-28T19:51:53.781856,0,21
2023-08-28T19:51:54.096575,0,21
